CountyCode,CountyName,DistrictCode,DistrictName,StudentGroup,ELAProf_MetTarget,MathProf_MetTarget,Grad4YR_MetTarget,Grad5YR_MetTarget,ELAGrowth_MetStandard,MathGrowth_MetStandard,ELP_MetTarget,CA_MetAverage,ChronicAbs,RequiresTargetedSupImp,Year
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,Economically Disadvantaged Students,Not Met,Met Target†,Met Goal,Met Goal,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,Students with Disabilities,Not Met,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,English Learners,Not Met,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,Not Met,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Districtwide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Economically Disadvantaged Students,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Districtwide,Not Met,Not Met,NA,NA,Met Standard,Not Met,Not Met,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Hispanic,Met Target†,Met Target†,NA,NA,Met Standard,Not Met,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Black or African American,Not Met,Not Met,NA,NA,Not Met,Not Met,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Economically Disadvantaged Students,Not Met,Not Met,NA,NA,Met Standard,Not Met,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Students with Disabilities,Not Met,Not Met,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,English Learners,Met Target,Met Target,NA,NA,Met Standard,Not Met,Not Met,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Districtwide,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Hispanic,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Black or African American,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Economically Disadvantaged Students,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Students with Disabilities,Met Target,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Districtwide,Met Target†,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Hispanic,Met Target,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Black or African American,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Economically Disadvantaged Students,Met Target†,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Students with Disabilities,Met Target†,Met Target,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Districtwide,Met Target†,Not Met,NA,NA,Met Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,White,Met Goal,Met Target†,NA,NA,Met Standard,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Hispanic,Met Target†,Met Target†,NA,NA,Not Met,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,"Asian, Native Hawaiian, or Pacific Islander",Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Economically Disadvantaged Students,NA,NA,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Districtwide,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Hispanic,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Black or African American,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Districtwide,Met Target†,Not Met,NA,NA,Met Standard,Met Standard,Not Met,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Hispanic,Not Met,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Black or African American,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Economically Disadvantaged Students,Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Students with Disabilities,Not Met,Met Target†,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,English Learners,Not Met,Not Met,NA,NA,Met Standard,Met Standard,Not Met,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,Districtwide,Met Target,Met Target,NA,NA,Exceeds Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,Black or African American,Met Target,Met Target,NA,NA,Exceeds Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,Economically Disadvantaged Students,NA,NA,NA,NA,Exceeds Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6320,DISCOVERY CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Districtwide,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Black or African American,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Economically Disadvantaged Students,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Districtwide,Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,White,Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Hispanic,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Economically Disadvantaged Students,Met Target†,Met Target†,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Students with Disabilities,Not Met,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Districtwide,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Hispanic,Met Goal,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Black or African American,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Economically Disadvantaged Students,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Districtwide,Met Target,Not Met,NA,NA,Met Standard,Met Standard,Met Target,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Hispanic,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Black or African American,Met Target,Met Target†,NA,NA,Met Standard,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Economically Disadvantaged Students,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Students with Disabilities,Met Target†,Not Met,NA,NA,Met Standard,Not Met,NA,NA,NA,NA,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,English Learners,Met Target,Not Met,NA,NA,Met Standard,Not Met,Met Target,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,Districtwide,Met Target,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,Hispanic,Met Goal,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,Black or African American,Met Target†,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6665,GRAY CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,Districtwide,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,White,Met Goal,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,Hispanic,Met Target,Met Target,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,Students with Disabilities,Met Target,Met Target,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6720,HOBOKEN CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Districtwide,Met Target,Met Target,NA,NA,Met Standard,Met Standard,Met Target†,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Hispanic,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Black or African American,Met Target,Met Target†,NA,NA,Exceeds Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,English Learners,NA,NA,NA,NA,NA,NA,Met Target†,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Districtwide,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Hispanic,Met Target†,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Economically Disadvantaged Students,Not Met,Not Met,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Districtwide,Met Target†,Not Met,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Hispanic,Met Target†,Not Met,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Black or African American,Met Target†,Not Met,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Economically Disadvantaged Students,Met Target†,Not Met,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Students with Disabilities,Not Met,Not Met,NA,NA,Not Met,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,Districtwide,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,NA,NA,NA,2017-18
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,White,Met Target,Met Target†,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
